DateTime,2018/6/21 16:17,,,,,,,,,,,,,,,,,,,,
BoardName,ADC,,,,,,,,,,,,,,,,,,,,
BarCode,asdf,,,,,,,,,,,,,,,,,,,,
TestStat,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
CompTest:,2,,5,,,,,,,,,,,,,,,15,,17,
STEP,BX,LC,Flag,Device Name,STDval,ACTval,+%,-%,MD,RG,TM,A,B,G-1,G-2,G-3,G-4,G-5,TestVal,Dev%,Result
35,B2,A1,,CH4-R1,,8KO,75,75,CV,0,10,8,137,10,0,0,0,0,9.494,19%,Pass
36,B2,A1,,CH4-R2,,8KO,75,75,CV,0,10,10,137,8,0,0,0,0,7.064,-12%,Pass
37,B2,A1,,CH4-R3,,8KO,75,75,CV,0,10,8,138,10,0,0,0,0,9.459,18%,Pass
38,B2,A1,,CH4-R4,,8KO,75,75,CV,0,10,138,10,8,0,0,0,0,7.113,-11%,Pass
39,B2,A1,,CH5-R1,,8KO,75,75,CV,0,10,8,135,9,0,0,0,0,9.195,15%,Pass
40,B2,A1,,CH5-R2,,8KO,75,75,CV,0,10,9,135,8,0,0,0,0,7.055,-12%,Pass
41,B2,A1,,CH5-R3,,8KO,75,75,CV,0,10,8,136,9,0,0,0,0,9.214,15%,Pass
42,B2,A1,,CH5-R4,,8KO,75,75,CV,0,10,9,136,8,0,0,0,0,6.76,-16%,Pass
43,B3,A1,,¦¤V3-CH3,0.1,2.8V,35,235,WV,0,0,14,17,146,145,0,0,0,-0.055,-155%,Pass
44,B3,A1,,V-CH3P,1.175,2.8V,14,14,UV,0,5,146,17,14,0,0,0,0,1.192,1%,Pass
45,B3,A1,,V-CH3N,1.175,2.8V,14,14,UV,0,5,145,17,14,0,0,0,0,1.237,5%,Pass
46,B3,A1,,¦¤V4-CH4,0.1,2.8V,35,235,WV,0,0,14,16,144,143,0,0,0,-0.092,-192%,Pass
47,B3,A1,,V-CH4P,1.175,2.8V,14,14,UV,0,5,144,16,14,0,0,0,0,1.148,-2%,Pass
48,B3,A1,,V-CH4N,1.175,2.8V,14,14,UV,0,5,143,16,14,0,0,0,0,1.234,5%,Pass
49,B3,A1,,¦¤V5-CH5,0.1,2.8V,35,235,WV,0,5,14,15,142,141,0,0,0,-0.078,-178%,Pass
50,B3,A1,,V-CH5P,1.175,2.8V,14,14,UV,0,5,142,15,14,0,0,0,0,1.167,-1%,Pass
51,B3,A1,,V-CH5N,1.175,2.8V,14,14,UV,0,5,141,15,14,0,0,0,0,1.238,5%,Pass
52,B3,A1,,CH3-R1,,8KO,75,75,CV,0,10,14,145,17,0,0,0,0,8.481,6%,Pass
53,B3,A1,,CH3-R2,,8KO,75,75,CV,0,10,17,145,14,0,0,0,0,6.658,-17%,Pass
54,B3,A1,,CH3-R3,,8KO,75,75,CV,0,10,14,146,17,0,0,0,0,8.614,8%,Pass
55,B3,A1,,CH3-R4,,8KO,75,75,CV,0,10,17,146,14,0,0,0,0,6.355,-21%,Pass
56,B3,A1,,CH4-R1,,8KO,75,75,CV,0,10,14,143,16,0,0,0,0,8.508,6%,Pass
57,B3,A1,,CH4-R2,,8KO,75,75,CV,0,10,16,143,14,0,0,0,0,6.643,-17%,Pass
58,B3,A1,,CH4-R3,,8KO,75,75,CV,0,10,14,144,16,0,0,0,0,8.978,12%,Pass
59,B3,A1,,CH4-R4,,8KO,75,75,CV,0,10,16,144,14,0,0,0,0,6.176,-23%,Pass
60,B3,A1,,CH5-R1,,8KO,75,75,CV,0,10,14,141,15,0,0,0,0,8.86,11%,Pass
61,B3,A1,,CH5-R2,,8KO,75,75,CV,0,10,15,141,14,0,0,0,0,7.008,-12%,Pass
62,B3,A1,,CH5-R3,,8KO,75,75,CV,0,10,14,142,15,0,0,0,0,9.152,14%,Pass
63,B3,A1,,CH5-R4,,8KO,75,75,CV,0,10,15,142,14,0,0,0,0,6.574,-18%,Pass
64,B4,A1,,¦¤V3-CH3,0.1,2.8V,35,235,WV,0,0,20,23,152,151,0,0,0,-0.027,-127%,Pass
65,B4,A1,,V-CH3P,1.175,2.8V,14,14,UV,0,5,152,23,20,0,0,0,0,1.206,3%,Pass
66,B4,A1,,V-CH3N,1.175,2.8V,14,14,UV,0,5,151,23,20,0,0,0,0,1.224,4%,Pass
67,B4,A1,,¦¤V4-CH4,0.1,2.8V,35,235,WV,0,0,20,22,150,149,0,0,0,-0.076,-176%,Pass
68,B4,A1,,V-CH4P,1.175,2.8V,14,14,UV,0,5,150,22,20,0,0,0,0,1.171,0%,Pass
69,B4,A1,,V-CH4N,1.175,2.8V,14,14,UV,0,5,149,22,20,0,0,0,0,1.238,5%,Pass
70,B4,A1,,¦¤V5-CH5,0.1,2.8V,35,235,WV,0,5,20,21,148,147,0,0,0,-0.046,-146%,Pass
71,B4,A1,,V-CH5P,1.175,2.8V,14,14,UV,0,5,148,21,20,0,0,0,0,1.187,1%,Pass
72,B4,A1,,V-CH5N,1.175,2.8V,14,14,UV,0,5,147,21,20,0,0,0,0,1.226,4%,Pass
73,B4,A1,,CH3-R1,,8KO,75,75,CV,0,10,20,151,23,0,0,0,0,8.063,1%,Pass
74,B4,A1,,CH3-R2,,8KO,75,75,CV,0,10,23,151,20,0,0,0,0,6.162,-23%,Pass
75,B4,A1,,CH3-R3,,8KO,75,75,CV,0,10,20,152,23,0,0,0,0,8.207,3%,Pass
76,B4,A1,,CH3-R4,,8KO,75,75,CV,0,10,23,152,20,0,0,0,0,6.159,-23%,Pass
77,B4,A1,,CH4-R1,,8KO,75,75,CV,0,10,20,149,22,0,0,0,0,8.174,2%,Pass
78,B4,A1,,CH4-R2,,8KO,75,75,CV,0,10,22,149,20,0,0,0,0,6.434,-20%,Pass
79,B4,A1,,CH4-R3,,8KO,75,75,CV,0,10,20,150,22,0,0,0,0,8.54,7%,Pass
80,B4,A1,,CH4-R4,,8KO,75,75,CV,0,10,22,150,20,0,0,0,0,6.058,-24%,Pass
81,B4,A1,,CH5-R1,,8KO,75,75,CV,0,10,20,147,21,0,0,0,0,8.037,0%,Pass
82,B4,A1,,CH5-R2,,8KO,75,75,CV,0,10,21,147,20,0,0,0,0,6.238,-22%,Pass
83,B4,A1,,CH5-R3,,8KO,75,75,CV,0,10,20,148,21,0,0,0,0,8.216,3%,Pass
84,B4,A1,,CH5-R4,,8KO,75,75,CV,0,10,21,148,20,0,0,0,0,6.065,-24%,Pass
85,B5,A1,,¦¤V3-CH3,0.1,2.8V,35,235,WV,0,0,26,29,158,157,0,0,0,-0.025,-125%,Pass
86,B5,A1,,V-CH3P,1.175,2.8V,14,14,UV,0,5,158,29,26,0,0,0,0,1.165,-1%,Pass
87,B5,A1,,V-CH3N,1.175,2.8V,14,14,UV,0,5,157,29,26,0,0,0,0,1.181,1%,Pass
88,B5,A1,,¦¤V4-CH4,0.1,2.8V,35,235,WV,0,0,26,28,156,155,0,0,0,0.002,-98%,Pass
